symbol	id	ensg	Entrez.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrez
TNFRSF13B	ENSG00000240505_TNFRSF13B	ENSG00000240505	23495	29.57929115	-0.749830798	0.989521919	-0.757770782	0.448588217	0.704628922	23495
TNFRSF13C	ENSG00000159958_TNFRSF13C	ENSG00000159958	115650	42.55422293	-1.090109543	0.790178886	-1.379573109	0.167718122	0.431489575	115650
TNFRSF14	ENSG00000157873_TNFRSF14	ENSG00000157873	8764	1977.289025	-0.94122802	0.409628724	-2.297758835	0.021575519	0.137337202	8764
TNFRSF17	ENSG00000048462_TNFRSF17	ENSG00000048462	608	39.83173895	-1.824506109	0.574487891	-3.175882622	0.001493814	0.026077964	608
TNFRSF18	ENSG00000186891_TNFRSF18	ENSG00000186891	8784	236.5324282	0.471998306	0.714724093	0.660392326	0.509002096	0.74797607	8784
TNFRSF19	ENSG00000127863_TNFRSF19	ENSG00000127863	55504	155.0948269	-0.9820445	0.546301155	-1.797624793	0.072236487	0.272002197	55504
TNFRSF1A	ENSG00000067182_TNFRSF1A	ENSG00000067182	7132	4103.295351	0.409682459	0.274718647	1.491280127	0.135887964	0.385050652	7132
TNFRSF1B	ENSG00000028137_TNFRSF1B	ENSG00000028137	7133	953.5839679	-0.566483457	0.355947531	-1.591480225	0.111501542	0.345282852	7133
TNFRSF21	ENSG00000146072_TNFRSF21	ENSG00000146072	27242	6248.254014	-0.605486229	0.357496528	-1.693684223	0.090325304	0.307297841	27242
TNFRSF25	ENSG00000215788_TNFRSF25	ENSG00000215788	8718	1541.958401	1.16961512	0.305789068	3.824908218	0.000130821	0.004576241	8718
TNFRSF4	ENSG00000186827_TNFRSF4	ENSG00000186827	7293	141.3160988	0.190466738	0.537196001	0.354557252	0.722921306	0.878167026	7293
TNFRSF8	ENSG00000120949_TNFRSF8	ENSG00000120949	943	58.74248177	0.983428733	0.830053216	1.184777932	0.23610526	0.518541034	943
TNFRSF9	ENSG00000049249_TNFRSF9	ENSG00000049249	3604	132.5087513	-0.200196695	0.672353337	-0.29775519	0.765890018	0.900989471	3604
TNFSF10	ENSG00000121858_TNFSF10	ENSG00000121858	8743	6771.587419	0.839296592	0.648881008	1.293452238	0.195854693	0.469724498	8743
TNFSF11	ENSG00000120659_TNFSF11	ENSG00000120659	8600	56.49935299	1.771021117	1.083120804	1.6351095	0.102026095	0.329964418	8600
TNFSF12	ENSG00000239697_TNFSF12	ENSG00000239697	8742	210.504624	-1.248816496	0.488103348	-2.55850836	0.010512229	0.090427778	8742
TNFSF13	ENSG00000161955_TNFSF13	ENSG00000161955	8741	111.6825952	-0.835116683	0.452121266	-1.847107724	0.064731529	0.255756955	8741
TNFSF13B	ENSG00000102524_TNFSF13B	ENSG00000102524	10673	454.0503127	-0.090204072	0.590817186	-0.15267679	0.878653165	0.951236658	10673
TNFSF14	ENSG00000125735_TNFSF14	ENSG00000125735	8740	175.2013325	-0.606544199	0.843135712	-0.719390948	0.471900073	0.719754933	8740
TNFSF15	ENSG00000181634_TNFSF15	ENSG00000181634	9966	152.9779917	-1.355647628	0.685787999	-1.976773624	0.048067224	0.219463258	9966
TNFSF4	ENSG00000117586_TNFSF4	ENSG00000117586	7292	149.1832039	-0.362178133	0.757723034	-0.477982213	0.632662865	0.826934784	7292
TNFSF8	ENSG00000106952_TNFSF8	ENSG00000106952	944	243.6511941	-1.761379908	0.596988321	-2.950442824	0.003173188	0.043094566	944
TNFSF9	ENSG00000125657_TNFSF9	ENSG00000125657	8744	82.68655238	1.774852587	0.887695078	1.999394423	0.045565695	0.212848131	8744
TNIK	ENSG00000154310_TNIK	ENSG00000154310	23043	1036.451608	-0.87091619	0.365977144	-2.379701038	0.017326689	0.121405588	23043
TNIP1	ENSG00000145901_TNIP1	ENSG00000145901	10318	4270.255582	0.694916208	0.280660413	2.476003656	0.013286222	0.104250098	10318
TNIP2	ENSG00000168884_TNIP2	ENSG00000168884	79155	736.005138	0.583528558	0.292279339	1.99647556	0.045882183	0.213837937	79155
TNIP3	ENSG00000050730_TNIP3	ENSG00000050730	79931	115.1072024	0.628184136	0.718550659	0.874237784	0.381988773	0.653944308	79931
TNK1	ENSG00000174292_TNK1	ENSG00000174292	8711	821.2650055	0.719005271	0.493071896	1.458215884	0.144781047	0.397133462	8711
TNK2	ENSG00000061938_TNK2	ENSG00000061938	10188	3215.77603	-0.018201513	0.415907699	-0.043763347	0.965093044	0.985389934	10188
TNKS	ENSG00000173273_TNKS	ENSG00000173273	8658	2868.556244	0.109162303	0.240750374	0.453425268	0.650242545	0.837223603	8658
TNKS1BP1	ENSG00000149115_TNKS1BP1	ENSG00000149115	85456	11737.66839	1.265061514	0.427303145	2.960571504	0.003070688	0.042253885	85456
TNKS2	ENSG00000107854_TNKS2	ENSG00000107854	80351	4144.11067	-0.072164615	0.339508361	-0.212556224	0.83167312	0.932300623	80351
TNMD	ENSG00000000005_TNMD	ENSG00000000005	64102	27.78864407	-0.645482875	0.984319724	-0.655765459	0.511975044	0.749499638	64102
TNN	ENSG00000120332_TNN	ENSG00000120332	63923	30.00939644	0.317551671	0.915265511	0.34695033	0.728628635	0.881154576	63923
TNNI1	ENSG00000159173_TNNI1	ENSG00000159173	7135	100.3036641	0.084973129	1.110987994	0.076484291	0.939033811	0.974970622	7135
TNNI2	ENSG00000130598_TNNI2	ENSG00000130598	7136	430.2409303	-0.694462157	1.40870859	-0.492977868	0.622028226	0.82062948	7136
TNNI3	ENSG00000129991_TNNI3	ENSG00000129991	7137	26.0307707	-1.602779335	1.605276369	-0.998444483	0.318063872	0.600551591	7137
TNNT1	ENSG00000105048_TNNT1	ENSG00000105048	7138	191.0291899	2.344842548	1.060413067	2.211253917	0.027018259	0.157670776	7138
TNNT2	ENSG00000118194_TNNT2	ENSG00000118194	7139	132.8482415	2.613192233	0.836455422	3.12412612	0.00178334	0.02942468	7139
TNNT3	ENSG00000130595_TNNT3	ENSG00000130595	7140	133.3721023	0.260364993	1.111720241	0.234200102	0.814829636	0.925150672	7140
TNPO1	ENSG00000083312_TNPO1	ENSG00000083312	3842	5443.951991	0.070391855	0.251365843	0.280037473	0.779448755	0.908410954	3842
TNPO2	ENSG00000105576_TNPO2	ENSG00000105576	30000	2822.176517	0.512720847	0.369938208	1.385963482	0.165758055	0.428578885	30000
TNPO3	ENSG00000064419_TNPO3	ENSG00000064419	23534	2537.197016	0.58192497	0.215649261	2.698478852	0.006965716	0.071126071	23534
TNR	ENSG00000116147_TNR	ENSG00000116147	7143	18.52155633	-0.846727629	1.175621142	-0.720238518	0.471378152	0.719504001	7143
TNRC18	ENSG00000182095_TNRC18	ENSG00000182095	84629	13197.08067	-0.07771496	0.349757188	-0.222196892	0.824160613	0.9289863	84629
TNRC18P1	ENSG00000249661_TNRC18P1	ENSG00000249661	644962	41.34340295	-1.428424006	0.901197218	-1.585029312	0.112959675	0.347684512	644962
TNRC6A	ENSG00000090905_TNRC6A	ENSG00000090905	27327	5708.240769	-0.507622076	0.225828313	-2.247822998	0.024587479	0.148824911	27327
TNRC6B	ENSG00000100354_TNRC6B	ENSG00000100354	23112	6528.111326	-0.581442659	0.271103962	-2.144722104	0.031975072	0.174203945	23112
TNRC6C	ENSG00000078687_TNRC6C	ENSG00000078687	57690	1554.164246	-1.00434606	0.360882015	-2.783031623	0.005385356	0.059842607	57690
TNRC6C-AS1	ENSG00000204282_TNRC6C-AS1	ENSG00000204282	100131096	185.6880924	-1.570094989	0.519112245	-3.024577061	0.00248981	0.036533102	100131096
TNS1	ENSG00000079308_TNS1	ENSG00000079308	7145	13608.00657	-1.308113611	0.717900917	-1.822136705	0.068434246	0.263594331	7145
TNS2	ENSG00000111077_TNS2	ENSG00000111077	23371	2724.085437	-1.067420093	0.499340559	-2.137659505	0.032544388	0.175847613	23371
TNS3	ENSG00000136205_TNS3	ENSG00000136205	64759	5203.415795	-0.657499427	0.499759985	-1.315630396	0.188298126	0.458963223	64759
TNS4	ENSG00000131746_TNS4	ENSG00000131746	84951	10022.42195	2.150184485	0.532996553	4.034143323	5.48e-05	0.002367029	84951
TNXB	ENSG00000168477_TNXB	ENSG00000168477	7148	5244.148189	-1.899359761	0.88747168	-2.140191968	0.032339256	0.175115454	7148
TOB1	ENSG00000141232_TOB1	ENSG00000141232	10140	2436.919084	-0.568867277	0.552877525	-1.028920965	0.303516816	0.585460679	10140
TOB2	ENSG00000183864_TOB2	ENSG00000183864	10766	1444.642191	-0.419325353	0.322727304	-1.299317869	0.193834864	0.466382346	10766
TOB2P1	ENSG00000176933_TOB2P1	ENSG00000176933	222699	26.09430443	-1.053307841	0.939111959	-1.121599859	0.262032612	0.544237505	222699
TOE1	ENSG00000132773_TOE1	ENSG00000132773	114034	273.7922683	-0.212386439	0.256324794	-0.828583283	0.40734025	0.673587263	114034
TOGARAM1	ENSG00000198718_TOGARAM1	ENSG00000198718	23116	1728.156634	-0.406380912	0.302790788	-1.342117819	0.179557797	0.446347402	23116
TOGARAM2	ENSG00000189350_TOGARAM2	ENSG00000189350	165186	95.86355012	-1.068518405	0.552610172	-1.933584395	0.053164247	0.230713718	165186
TOLLIP	ENSG00000078902_TOLLIP	ENSG00000078902	54472	1291.502984	1.030240801	0.331152173	3.111079692	0.001864046	0.030139237	54472
TOM1	ENSG00000100284_TOM1	ENSG00000100284	10043	976.5009456	0.745873026	0.388675966	1.919009898	0.054983081	0.23436781	10043
TOM1L1	ENSG00000141198_TOM1L1	ENSG00000141198	10040	683.5811015	-0.634862506	0.541422618	-1.172582167	0.240963404	0.522068199	10040
TOM1L2	ENSG00000175662_TOM1L2	ENSG00000175662	146691	1504.56754	0.694568418	0.400962112	1.732254488	0.083228261	0.293034828	146691
TOMM20	ENSG00000173726_TOMM20	ENSG00000173726	9804	3162.437806	0.796284788	0.342750224	2.323221789	0.020167241	0.132385741	9804
TOMM20L	ENSG00000196860_TOMM20L	ENSG00000196860	387990	21.89170489	-0.705873251	0.607291639	-1.162329933	0.245101472	0.52626233	387990
TOMM22	ENSG00000100216_TOMM22	ENSG00000100216	56993	713.7197113	0.71402214	0.375937064	1.899312967	0.057523339	0.240115571	56993
TOMM34	ENSG00000025772_TOMM34	ENSG00000025772	10953	737.2947482	-0.199939114	0.429515371	-0.465499322	0.641573923	0.831864888	10953
TOMM40	ENSG00000130204_TOMM40	ENSG00000130204	10452	1369.307172	1.034351067	0.374691116	2.760543343	0.00577053	0.062656038	10452
TOMM40L	ENSG00000158882_TOMM40L	ENSG00000158882	84134	270.5375298	-0.597471915	0.382732162	-1.561070572	0.118507101	0.356470599	84134
TOMM5	ENSG00000175768_TOMM5	ENSG00000175768	401505	391.5094882	1.31800583	0.491621548	2.680935846	0.007341659	0.073569103	401505
TOMM7	ENSG00000196683_TOMM7	ENSG00000196683	54543	789.2758549	0.512308926	0.280194964	1.828401624	0.067489298	0.26154235	54543
TOMM70	ENSG00000154174_TOMM70	ENSG00000154174	9868	2466.834418	0.121901824	0.264141601	0.4615018	0.64443863	0.833666302	9868
TONSL	ENSG00000160949_TONSL	ENSG00000160949	4796	1318.404084	0.33289731	0.48994341	0.679460737	0.496845977	0.738761636	4796
TOP1	ENSG00000198900_TOP1	ENSG00000198900	7150	3785.706099	0.357816926	0.222262208	1.609886494	0.107422638	0.339079352	7150
TOP1MT	ENSG00000184428_TOP1MT	ENSG00000184428	116447	846.5651315	0.606782807	0.417066624	1.454882199	0.145701877	0.398234482	116447
TOP1P1	ENSG00000268062_TOP1P1	ENSG00000268062	7151	56.4246504	-0.133440572	0.684455473	-0.194958733	0.845425254	0.936699963	7151
TOP2A	ENSG00000131747_TOP2A	ENSG00000131747	7153	4587.678081	1.136526627	0.407413715	2.78961308	0.005277106	0.059098453	7153
TOP2B	ENSG00000077097_TOP2B	ENSG00000077097	7155	7215.261885	-0.417558546	0.380991089	-1.095979822	0.273087605	0.555534763	7155
TOP3A	ENSG00000177302_TOP3A	ENSG00000177302	7156	1080.092441	0.653393366	0.255349437	2.558820468	0.010502797	0.090427778	7156
TOP3B	ENSG00000100038_TOP3B	ENSG00000100038	8940	1081.860527	-0.266902796	0.341087751	-0.782504781	0.433917977	0.693487832	8940
TOPBP1	ENSG00000163781_TOPBP1	ENSG00000163781	11073	3087.316961	0.515220061	0.297662403	1.73088726	0.083471874	0.29366778	11073
TOPORS	ENSG00000197579_TOPORS	ENSG00000197579	10210	1060.43346	-0.386193931	0.268961708	-1.435869568	0.151039459	0.406203214	10210
TOR1A	ENSG00000136827_TOR1A	ENSG00000136827	1861	678.2214241	0.137690204	0.215632552	0.638540901	0.523121638	0.756900206	1861
TOR1AIP1	ENSG00000143337_TOR1AIP1	ENSG00000143337	26092	1808.721009	-0.263698686	0.270439892	-0.975073183	0.32952396	0.610844334	26092
TOR1AIP2	ENSG00000169905_TOR1AIP2	ENSG00000169905	163590	6032.469709	0.069678603	0.331000236	0.210509223	0.833270254	0.932395143	163590
TOR1B	ENSG00000136816_TOR1B	ENSG00000136816	27348	661.3788921	0.299126968	0.343817324	0.870017147	0.384291034	0.655811076	27348
TOR2A	ENSG00000160404_TOR2A	ENSG00000160404	27433	289.8565007	0.355013794	0.448504634	0.791549892	0.428623174	0.688933886	27433
TOR3A	ENSG00000186283_TOR3A	ENSG00000186283	64222	1075.364149	-0.309067064	0.310431249	-0.995605517	0.319441853	0.601856451	64222
TOR4A	ENSG00000198113_TOR4A	ENSG00000198113	54863	371.3305463	0.844127816	0.636267468	1.32668706	0.184612223	0.453762344	54863
TOX	ENSG00000198846_TOX	ENSG00000198846	9760	176.8218247	-0.860346254	0.668720297	-1.286556213	0.198249014	0.472612068	9760
TOX2	ENSG00000124191_TOX2	ENSG00000124191	84969	357.1324195	1.587006431	0.777904765	2.040103753	0.041339993	0.201176759	84969
TOX3	ENSG00000103460_TOX3	ENSG00000103460	27324	131.7358441	-1.255779486	1.200227827	-1.046284262	0.295429809	0.577673591	27324
TOX4	ENSG00000092203_TOX4	ENSG00000092203	9878	2097.070297	0.17962162	0.248875654	0.721732386	0.470459027	0.719006005	9878
TP53	ENSG00000141510_TP53	ENSG00000141510	7157	1165.74624	-0.077963089	0.399648851	-0.195078976	0.845331121	0.936699963	7157
TP53AIP1	ENSG00000120471_TP53AIP1	ENSG00000120471	63970	254.915774	4.926016091	0.901999212	5.461219948	4.73e-08	6.74e-06	63970
TP53BP1	ENSG00000067369_TP53BP1	ENSG00000067369	7158	3318.51568	-0.428618469	0.307463824	-1.394045206	0.163303954	0.42530683	7158
TP53BP2	ENSG00000143514_TP53BP2	ENSG00000143514	7159	2595.451472	0.266451785	0.325241595	0.819242646	0.412647988	0.676757293	7159
TP53I11	ENSG00000175274_TP53I11	ENSG00000175274	9537	1009.302824	0.335172015	0.314441902	1.065926686	0.286456785	0.569201386	9537
TP53I13	ENSG00000167543_TP53I13	ENSG00000167543	90313	808.5736188	-0.390237078	0.396788444	-0.983489021	0.325366816	0.607298582	90313
TP53I3	ENSG00000115129_TP53I3	ENSG00000115129	9540	686.0966663	-0.329135763	0.303277502	-1.085262707	0.277805318	0.56091494	9540
TP53INP1	ENSG00000164938_TP53INP1	ENSG00000164938	94241	2058.428548	-0.835632224	0.303878237	-2.74989164	0.005961498	0.063875253	94241
TP53INP2	ENSG00000078804_TP53INP2	ENSG00000078804	58476	955.901377	0.972521117	0.71945625	1.351744623	0.176457025	0.44323257	58476
TP53RK	ENSG00000172315_TP53RK	ENSG00000172315	112858	463.1084094	0.446457243	0.245391378	1.81936809	0.068855292	0.264606802	112858
TP53TG1	ENSG00000182165_TP53TG1	ENSG00000182165	11257	83.06947207	-0.561690598	0.868861801	-0.646467133	0.517976876	0.75337904	11257
TP53TG3D	ENSG00000205456_TP53TG3D	ENSG00000205456	729264	12.39292444	1.274542934	2.141417058	0.595186692	0.551718685	0.777363523	729264
TP53TG5	ENSG00000124251_TP53TG5	ENSG00000124251	27296	111.2429572	-0.647635632	0.463089345	-1.398511191	0.161959615	0.423423829	27296
TP63	ENSG00000073282_TP63	ENSG00000073282	8626	9994.636148	3.33317873	0.57741437	5.772594007	7.81e-09	1.39e-06	8626
TP73	ENSG00000078900_TP73	ENSG00000078900	7161	350.947705	0.797373252	0.741768642	1.074962201	0.282391652	0.565061694	7161
TP73-AS1	ENSG00000227372_TP73-AS1	ENSG00000227372	57212	151.5194969	-0.844787123	0.631856369	-1.336992336	0.181225138	0.449148464	57212
TP73-AS1	ENSG00000276189_TP73-AS1	ENSG00000276189	57212	151.5194969	-0.844787123	0.631856369	-1.336992336	0.181225138	0.449148464	57212
TPBG	ENSG00000146242_TPBG	ENSG00000146242	7162	2006.11767	0.976566736	0.534852082	1.825863204	0.06787087	0.262180317	7162
TPBGL	ENSG00000261594_TPBGL	ENSG00000261594	100507050	12.88893479	-0.104341647	0.984887778	-0.105942677	0.915627834	0.966484117	100507050
TPCN1	ENSG00000186815_TPCN1	ENSG00000186815	53373	1748.670391	-0.649332507	0.231241216	-2.808031014	0.004984543	0.057143666	53373
TPCN2	ENSG00000162341_TPCN2	ENSG00000162341	219931	1495.476181	0.268434726	0.293735107	0.913866678	0.360786905	0.636845649	219931
TPD52	ENSG00000076554_TPD52	ENSG00000076554	7163	2016.138265	0.953345626	0.559996294	1.702414171	0.088677755	0.304314197	7163
TPD52L1	ENSG00000111907_TPD52L1	ENSG00000111907	7164	920.6671553	1.661524216	0.36999152	4.490708912	7.1e-06	0.000469839	7164
TPD52L2	ENSG00000101150_TPD52L2	ENSG00000101150	7165	2508.743127	1.006990182	0.240044209	4.195019685	2.73e-05	0.001390693	7165
TPD52L3	ENSG00000170777_TPD52L3	ENSG00000170777	89882	17.84842141	-0.680256297	1.732686581	-0.392602046	0.694613428	0.862646942	89882
TPGS1	ENSG00000141933_TPGS1	ENSG00000141933	91978	103.6264311	0.403308748	0.630716844	0.639445024	0.522533467	0.756520245	91978
TPGS2	ENSG00000134779_TPGS2	ENSG00000134779	25941	2898.787159	-0.018120221	0.265037855	-0.068368425	0.945492356	0.976868963	25941
TPH1	ENSG00000129167_TPH1	ENSG00000129167	7166	23.86787659	-0.746004358	0.741092089	-1.006628419	0.314113372	0.596401624	7166
TPI1	ENSG00000111669_TPI1	ENSG00000111669	7167	6987.354181	1.199363089	0.339443164	3.533325207	0.000410367	0.010710297	7167
TPI1P2	ENSG00000230359_TPI1P2	ENSG00000230359	286016	12.48990828	0.491519532	0.855920577	0.574258342	0.565792995	0.786835436	286016
TPI1P3	ENSG00000186743_TPI1P3	ENSG00000186743	728402	48.26485377	0.667158651	0.640127952	1.042227025	0.297306436	0.579647872	728402
TPK1	ENSG00000196511_TPK1	ENSG00000196511	27010	114.7924129	-1.3477962	0.540843587	-2.492025849	0.012701679	0.101507459	27010
TPM1	ENSG00000140416_TPM1	ENSG00000140416	7168	7294.496519	-0.04047884	0.625567744	-0.064707365	0.948406999	0.978122795	7168
TPM2	ENSG00000198467_TPM2	ENSG00000198467	7169	5961.533017	-0.068538466	0.714161113	-0.095970594	0.923543927	0.968930104	7169
TPM3	ENSG00000143549_TPM3	ENSG00000143549	7170	8024.299733	0.475453506	0.299519791	1.587385941	0.112425262	0.34693867	7170
TPM3P9	ENSG00000241015_TPM3P9	ENSG00000241015	147804	291.2272009	0.164847681	0.442940129	0.372166959	0.709768545	0.870649415	147804
TPM4	ENSG00000167460_TPM4	ENSG00000167460	7171	14816.23002	1.417308342	0.341679147	4.148068016	3.35e-05	0.001640795	7171
TPMT	ENSG00000137364_TPMT	ENSG00000137364	7172	589.0799904	0.179118518	0.379521149	0.471959253	0.636955873	0.829322677	7172
TPO	ENSG00000115705_TPO	ENSG00000115705	7173	56.39600335	0.136019159	1.077780096	0.126203072	0.899571179	0.959987803	7173
TPP1	ENSG00000166340_TPP1	ENSG00000166340	1200	4218.25653	0.299735796	0.349709257	0.857099978	0.391389633	0.660842058	1200
TPP2	ENSG00000134900_TPP2	ENSG00000134900	7174	3096.957008	-0.203486255	0.240759306	-0.845185416	0.398007324	0.665818234	7174
TPPP	ENSG00000171368_TPPP	ENSG00000171368	11076	337.2068978	0.225664846	0.546661427	0.412805504	0.679749119	0.854154462	11076
TPPP3	ENSG00000159713_TPPP3	ENSG00000159713	51673	101.4334061	-0.445596502	0.649022765	-0.686565288	0.492356709	0.734741561	51673
TPR	ENSG00000047410_TPR	ENSG00000047410	7175	10017.27549	-0.253513266	0.233125338	-1.087454792	0.276835868	0.559940636	7175
TPRA1	ENSG00000163870_TPRA1	ENSG00000163870	131601	675.2425541	0.680504686	0.319790025	2.12797346	0.033339284	0.178585976	131601
TPRG1	ENSG00000188001_TPRG1	ENSG00000188001	285386	226.2088691	0.996645909	0.714481296	1.394922323	0.163039265	0.424797858	285386
TPRG1L	ENSG00000158109_TPRG1L	ENSG00000158109	127262	745.8777799	0.162818326	0.309461002	0.526135198	0.598794274	0.807177001	127262
TPRKB	ENSG00000144034_TPRKB	ENSG00000144034	51002	275.2802848	0.113674907	0.340226751	0.334115135	0.73829268	0.88562392	51002
TPRN	ENSG00000176058_TPRN	ENSG00000176058	286262	377.4857821	-0.349300427	0.561141189	-0.622482244	0.533624815	0.764338937	286262
TPRX1	ENSG00000178928_TPRX1	ENSG00000178928	284355	15.79252088	-1.830039505	2.431047883	-0.752778058	0.451583294	0.707276163	284355
TPRXL	ENSG00000180438_TPRXL	ENSG00000180438	348825	200.3698516	1.042247272	0.834352868	1.249168441	0.211603472	0.488676108	348825
TPSAB1	ENSG00000172236_TPSAB1	ENSG00000172236	7177	488.7629023	0.340677529	0.953004203	0.357477467	0.720734392	0.877432368	7177
TPSB2	ENSG00000197253_TPSB2	ENSG00000197253	64499	809.7775714	0.276122031	0.823131331	0.335453191	0.73728325	0.885176535	64499
TPSD1	ENSG00000095917_TPSD1	ENSG00000095917	23430	71.20467962	-1.331395284	1.142165371	-1.165676457	0.243745282	0.52501248	23430
TPSG1	ENSG00000116176_TPSG1	ENSG00000116176	25823	71.44023238	-0.382426881	1.004136944	-0.380851321	0.703313576	0.867240972	25823
TPST1	ENSG00000169902_TPST1	ENSG00000169902	8460	1242.306049	0.150496056	0.515878935	0.29172747	0.770495005	0.9035247	8460
TPST2	ENSG00000128294_TPST2	ENSG00000128294	8459	835.7613896	0.335319119	0.449388628	0.746167343	0.455566333	0.710039706	8459
TPT1	ENSG00000133112_TPT1	ENSG00000133112	7178	30816.53954	0.176103667	0.340474261	0.517230485	0.604995274	0.810595867	7178
TPT1-AS1	ENSG00000170919_TPT1-AS1	ENSG00000170919	100190939	433.1357878	0.065797856	0.363781629	0.180871848	0.856468166	0.940255956	100190939
TPTE	ENSG00000274391_TPTE	ENSG00000274391	7179	136.2206597	-1.663019364	1.027732655	-1.618143936	0.105631582	0.335859876	7179
TPTE2	ENSG00000132958_TPTE2	ENSG00000132958	93492	33.28475211	-0.602093061	0.768445382	-0.783520957	0.433321252	0.693193448	93492
TPTE2P1	ENSG00000253771_TPTE2P1	ENSG00000253771	646405	33.03740388	-1.438222805	1.051273046	-1.368077315	0.171287877	0.43616066	646405
